Date,Value Date,Instrument No.,Particulars,Debit,Credit,Balance
19 Dec 2024,19 Dec 2024,409602,Raast IBFT to OMAR ZAMAN,5021.84,3926.89,408866.63
23 Dec 2024,23 Dec 2024,692717,Raast IBFT to OMAR ZAMAN,2046.09,7225.47,331414.67
13 Nov 2024,13 Nov 2024,538779,Mobile App MARYAM BEGUM,20927.07,8672.87,402181.22
27 Nov 2024,27 Nov 2024,701706,Raast IBFT to IQRA PARVEEN,18466.23,203.67,56433.33
16 Dec 2024,16 Dec 2024,455646,Mobile App MARYAM BEGUM,22152.43,21096.2,226773.38
04 Feb 2025,04 Feb 2025,734121,Raast IBFT to IQRA PARVEEN,1826.21,14447.26,156799.97
16 Nov 2024,16 Nov 2024,,Raast IBFT to OMAR ZAMAN,18797.88,22918.92,141155.96
28 Jan 2025,28 Jan 2025,155453,Mobile App MARYAM BEGUM,4690.14,4379.35,322045.25
31 Dec 2024,31 Dec 2024,453947,INET Inter Bank Fund Transfer Charges,21125.31,5724.08,178396.58
06 Nov 2024,06 Nov 2024,,Mobile App MARYAM BEGUM,1124.35,6517.53,257869.84
20 Dec 2024,20 Dec 2024,548557,Raast IBFT to IQRA PARVEEN,18253.0,23199.33,287864.7
30 Dec 2024,30 Dec 2024,,INET Inter Bank Fund Transfer Charges,1988.51,14905.23,347301.52
19 Jan 2025,19 Jan 2025,,Mobile App MARYAM BEGUM,7773.73,12846.36,297257.94
17 Nov 2024,17 Nov 2024,801319,Raast IBFT to OMAR ZAMAN,9236.0,1495.33,245239.1
25 Dec 2024,25 Dec 2024,,Raast IBFT to OMAR ZAMAN,15632.41,2750.52,94416.23
03 Nov 2024,03 Nov 2024,,INET Inter Bank Fund Transfer Charges,20809.55,20129.42,287347.79
09 Nov 2024,09 Nov 2024,,INET Inter Bank Fund Transfer Charges,2320.54,22305.56,384996.35
28 Dec 2024,28 Dec 2024,,Raast IBFT to IQRA PARVEEN,21469.43,8622.24,119563.57
20 Jan 2025,20 Jan 2025,978831,Raast IBFT to OMAR ZAMAN,6876.23,2588.46,350716.83
09 Dec 2024,09 Dec 2024,,Raast IBFT to IQRA PARVEEN,13376.3,8984.53,89340.4
07 Dec 2024,07 Dec 2024,315833,INET Inter Bank Fund Transfer Charges,7040.65,16302.21,10183.32
11 Nov 2024,11 Nov 2024,,Mobile App MARYAM BEGUM,11895.08,22013.0,490017.15
06 Feb 2025,06 Feb 2025,111572,INET Inter Bank Fund Transfer Charges,8185.54,9905.43,147823.01
03 Nov 2024,03 Nov 2024,,Mobile App MARYAM BEGUM,8304.4,14979.46,144220.09
18 Dec 2024,18 Dec 2024,507736,Mobile App MARYAM BEGUM,2865.77,5014.2,412345.26
17 Dec 2024,17 Dec 2024,,Raast IBFT to OMAR ZAMAN,2531.83,2018.97,41104.34
18 Jan 2025,18 Jan 2025,,Mobile App MARYAM BEGUM,5673.92,8242.99,363105.02
08 Nov 2024,08 Nov 2024,314196,INET Inter Bank Fund Transfer Charges,5056.2,1899.58,83997.65
02 Nov 2024,02 Nov 2024,,Raast IBFT to OMAR ZAMAN,9379.27,24134.37,424003.57
09 Dec 2024,09 Dec 2024,697027,Mobile App MARYAM BEGUM,18545.58,14736.84,128225.69
20 Jan 2025,20 Jan 2025,273919,INET Inter Bank Fund Transfer Charges,24601.7,13422.11,83121.58
16 Nov 2024,16 Nov 2024,249301,INET Inter Bank Fund Transfer Charges,21598.94,13360.52,484680.02
09 Nov 2024,09 Nov 2024,,Raast IBFT to OMAR ZAMAN,23308.41,18681.22,71163.09
03 Feb 2025,03 Feb 2025,,Mobile App MARYAM BEGUM,5694.24,3046.75,267934.83
11 Dec 2024,11 Dec 2024,678037,INET Inter Bank Fund Transfer Charges,2881.51,16718.9,378761.94
04 Nov 2024,04 Nov 2024,,INET Inter Bank Fund Transfer Charges,17855.0,17419.63,174012.87
26 Nov 2024,26 Nov 2024,494483,Raast IBFT to IQRA PARVEEN,3040.65,22509.05,58121.98
29 Nov 2024,29 Nov 2024,813507,Raast IBFT to IQRA PARVEEN,17654.43,22206.99,425328.16
05 Dec 2024,05 Dec 2024,918298,Raast IBFT to OMAR ZAMAN,14113.88,3021.35,227845.25
11 Jan 2025,11 Jan 2025,,INET Inter Bank Fund Transfer Charges,23091.21,16852.87,397839.69
12 Jan 2025,12 Jan 2025,024412,INET Inter Bank Fund Transfer Charges,4237.35,17483.99,300248.59
07 Nov 2024,07 Nov 2024,029961,INET Inter Bank Fund Transfer Charges,13307.46,9721.22,449365.54
02 Nov 2024,02 Nov 2024,,Raast IBFT to OMAR ZAMAN,9990.16,16372.3,160204.86
02 Dec 2024,02 Dec 2024,677647,Raast IBFT to IQRA PARVEEN,7214.14,12401.14,473106.6
23 Nov 2024,23 Nov 2024,,Raast IBFT to IQRA PARVEEN,20445.21,21419.02,482483.67
13 Dec 2024,13 Dec 2024,,Raast IBFT to OMAR ZAMAN,4870.64,7878.6,293555.82
30 Jan 2025,30 Jan 2025,532699,Raast IBFT to OMAR ZAMAN,21242.01,8205.94,123815.52
29 Dec 2024,29 Dec 2024,669473,Mobile App MARYAM BEGUM,6309.61,3951.13,112550.83
20 Dec 2024,20 Dec 2024,,INET Inter Bank Fund Transfer Charges,4794.44,23776.2,448763.19
01 Dec 2024,01 Dec 2024,,INET Inter Bank Fund Transfer Charges,9356.4,20003.32,442951.4
29 Jan 2025,29 Jan 2025,,INET Inter Bank Fund Transfer Charges,9977.34,3899.29,27554.67
05 Jan 2025,05 Jan 2025,567664,Raast IBFT to IQRA PARVEEN,24882.49,16287.49,310794.86
23 Nov 2024,23 Nov 2024,033881,Raast IBFT to IQRA PARVEEN,13836.17,16531.08,471247.56
27 Jan 2025,27 Jan 2025,,INET Inter Bank Fund Transfer Charges,24620.68,9972.19,156245.91
02 Dec 2024,02 Dec 2024,544294,Raast IBFT to IQRA PARVEEN,12883.77,7194.05,458462.06
12 Nov 2024,12 Nov 2024,731286,Mobile App MARYAM BEGUM,13180.72,18583.4,370669.05
06 Feb 2025,06 Feb 2025,,INET Inter Bank Fund Transfer Charges,16277.45,2200.86,228249.21
29 Dec 2024,29 Dec 2024,,Mobile App MARYAM BEGUM,13638.05,8423.78,197409.56
07 Dec 2024,07 Dec 2024,366395,Raast IBFT to OMAR ZAMAN,6769.21,3617.52,173045.2
06 Feb 2025,06 Feb 2025,025715,Raast IBFT to IQRA PARVEEN,3697.29,5631.38,396146.8
13 Dec 2024,13 Dec 2024,990751,INET Inter Bank Fund Transfer Charges,20865.36,20092.63,355281.52
06 Feb 2025,06 Feb 2025,862178,INET Inter Bank Fund Transfer Charges,20223.7,19918.78,441105.47
26 Jan 2025,26 Jan 2025,,INET Inter Bank Fund Transfer Charges,2912.21,10824.45,169662.59
22 Jan 2025,22 Jan 2025,,Raast IBFT to IQRA PARVEEN,2624.6,3395.44,318738.89
14 Nov 2024,14 Nov 2024,,INET Inter Bank Fund Transfer Charges,9586.86,3769.88,277606.11
25 Nov 2024,25 Nov 2024,521749,Mobile App MARYAM BEGUM,4716.17,16668.65,280163.33
13 Nov 2024,13 Nov 2024,,INET Inter Bank Fund Transfer Charges,16238.66,18137.57,398508.74
01 Nov 2024,01 Nov 2024,,INET Inter Bank Fund Transfer Charges,20844.69,17133.04,375921.16
20 Jan 2025,20 Jan 2025,775464,Mobile App MARYAM BEGUM,2794.49,24301.0,248253.06
04 Nov 2024,04 Nov 2024,282546,INET Inter Bank Fund Transfer Charges,12996.86,3604.72,496779.98
26 Jan 2025,26 Jan 2025,,INET Inter Bank Fund Transfer Charges,3776.41,5702.24,253792.22
19 Jan 2025,19 Jan 2025,,INET Inter Bank Fund Transfer Charges,11957.44,24606.46,128389.81
14 Nov 2024,14 Nov 2024,,Mobile App MARYAM BEGUM,8881.12,13370.44,98755.74
05 Nov 2024,05 Nov 2024,,INET Inter Bank Fund Transfer Charges,13729.47,20282.17,458331.39
28 Dec 2024,28 Dec 2024,,Mobile App MARYAM BEGUM,6521.04,13925.7,198615.8
07 Feb 2025,07 Feb 2025,111685,INET Inter Bank Fund Transfer Charges,19055.12,3911.2,183272.58
04 Feb 2025,04 Feb 2025,,INET Inter Bank Fund Transfer Charges,20973.53,7081.45,147945.84
08 Dec 2024,08 Dec 2024,592333,Raast IBFT to OMAR ZAMAN,7389.33,7880.17,160727.65
15 Nov 2024,15 Nov 2024,,Raast IBFT to IQRA PARVEEN,14048.25,965.73,56645.96
18 Dec 2024,18 Dec 2024,214408,INET Inter Bank Fund Transfer Charges,2476.01,24101.39,81292.88
30 Nov 2024,30 Nov 2024,,INET Inter Bank Fund Transfer Charges,18233.9,10539.16,306854.79
05 Feb 2025,05 Feb 2025,658017,Raast IBFT to IQRA PARVEEN,20571.71,15884.15,288051.31
28 Jan 2025,28 Jan 2025,853682,Mobile App MARYAM BEGUM,18395.01,1922.6,107987.83
13 Jan 2025,13 Jan 2025,101079,Mobile App MARYAM BEGUM,16714.69,24111.95,282624.13
02 Feb 2025,02 Feb 2025,,Raast IBFT to IQRA PARVEEN,8374.94,12887.9,58903.68
24 Jan 2025,24 Jan 2025,838803,INET Inter Bank Fund Transfer Charges,16962.73,13201.86,188766.2
01 Dec 2024,01 Dec 2024,,Raast IBFT to IQRA PARVEEN,2023.65,9275.39,281145.67
19 Dec 2024,19 Dec 2024,419568,Mobile App MARYAM BEGUM,24256.12,981.38,232636.07
11 Nov 2024,11 Nov 2024,630033,Raast IBFT to OMAR ZAMAN,12516.48,2942.12,369409.16
25 Nov 2024,25 Nov 2024,978740,INET Inter Bank Fund Transfer Charges,3356.16,12179.67,147250.45
19 Nov 2024,19 Nov 2024,898963,INET Inter Bank Fund Transfer Charges,24661.22,23140.22,287230.93
09 Feb 2025,09 Feb 2025,,Raast IBFT to IQRA PARVEEN,4610.99,1416.89,21504.83
02 Dec 2024,02 Dec 2024,,Mobile App MARYAM BEGUM,14289.53,9585.15,203256.6
24 Nov 2024,24 Nov 2024,153332,Raast IBFT to IQRA PARVEEN,15001.99,24908.91,41928.45
26 Nov 2024,26 Nov 2024,939869,Raast IBFT to IQRA PARVEEN,12913.98,5642.94,483466.96
22 Jan 2025,22 Jan 2025,,Mobile App MARYAM BEGUM,7052.63,10859.7,183053.54
25 Nov 2024,25 Nov 2024,489234,INET Inter Bank Fund Transfer Charges,9092.24,4139.14,96170.38
13 Dec 2024,13 Dec 2024,,Mobile App MARYAM BEGUM,5687.63,24571.14,421614.12
11 Dec 2024,11 Dec 2024,981422,Raast IBFT to IQRA PARVEEN,17953.43,12533.6,495471.15
07 Dec 2024,07 Dec 2024,,Mobile App MARYAM BEGUM,8868.97,2066.58,331867.24
05 Nov 2024,05 Nov 2024,,INET Inter Bank Fund Transfer Charges,19205.68,24884.84,14115.48
22 Dec 2024,22 Dec 2024,,INET Inter Bank Fund Transfer Charges,3119.01,15557.92,178222.26
25 Jan 2025,25 Jan 2025,,Raast IBFT to OMAR ZAMAN,20663.58,15783.1,403811.15
14 Nov 2024,14 Nov 2024,182893,Mobile App MARYAM BEGUM,17788.36,10038.21,267545.99
01 Dec 2024,01 Dec 2024,,INET Inter Bank Fund Transfer Charges,2589.32,22285.99,50592.24
07 Jan 2025,07 Jan 2025,589048,Mobile App MARYAM BEGUM,22376.04,16790.87,327509.23
05 Dec 2024,05 Dec 2024,684755,Raast IBFT to IQRA PARVEEN,20098.55,20119.99,446208.16
16 Dec 2024,16 Dec 2024,,Mobile App MARYAM BEGUM,7484.41,1610.11,444364.97
23 Nov 2024,23 Nov 2024,243293,Mobile App MARYAM BEGUM,7695.69,18597.03,469220.49
04 Nov 2024,04 Nov 2024,889402,INET Inter Bank Fund Transfer Charges,6113.09,3069.58,30367.24
26 Dec 2024,26 Dec 2024,695791,Raast IBFT to IQRA PARVEEN,11922.56,18405.27,124054.94
25 Jan 2025,25 Jan 2025,318128,INET Inter Bank Fund Transfer Charges,24322.02,10804.42,13200.08
28 Nov 2024,28 Nov 2024,807193,Raast IBFT to OMAR ZAMAN,12199.32,18163.4,364284.04
13 Jan 2025,13 Jan 2025,666534,Mobile App MARYAM BEGUM,8057.04,22026.85,133112.68
26 Jan 2025,26 Jan 2025,751408,Raast IBFT to IQRA PARVEEN,10174.32,9964.9,188735.02
30 Nov 2024,30 Nov 2024,,INET Inter Bank Fund Transfer Charges,5051.03,14601.79,484817.58
25 Dec 2024,25 Dec 2024,544715,INET Inter Bank Fund Transfer Charges,15793.16,23673.34,404283.96
09 Nov 2024,09 Nov 2024,253115,INET Inter Bank Fund Transfer Charges,15884.37,385.9,281938.39
07 Feb 2025,07 Feb 2025,042470,Mobile App MARYAM BEGUM,3973.21,5100.78,268405.55
19 Jan 2025,19 Jan 2025,135438,INET Inter Bank Fund Transfer Charges,24320.68,3458.49,170887.03
24 Jan 2025,24 Jan 2025,,Mobile App MARYAM BEGUM,15134.73,7899.19,479111.94
04 Dec 2024,04 Dec 2024,,INET Inter Bank Fund Transfer Charges,17895.54,21853.88,178585.62
05 Dec 2024,05 Dec 2024,438367,Mobile App MARYAM BEGUM,22064.43,14287.81,143484.85
01 Dec 2024,01 Dec 2024,,Raast IBFT to IQRA PARVEEN,7363.29,9438.37,429197.35
21 Dec 2024,21 Dec 2024,468377,INET Inter Bank Fund Transfer Charges,9617.17,18701.3,467187.39
22 Dec 2024,22 Dec 2024,,Raast IBFT to OMAR ZAMAN,11157.5,12261.41,362034.09
19 Jan 2025,19 Jan 2025,,Raast IBFT to IQRA PARVEEN,21559.78,23750.65,243276.75
29 Dec 2024,29 Dec 2024,,Raast IBFT to IQRA PARVEEN,4269.23,7766.7,260101.06
04 Jan 2025,04 Jan 2025,,Raast IBFT to OMAR ZAMAN,12440.93,12326.87,243313.4
09 Feb 2025,09 Feb 2025,,Raast IBFT to OMAR ZAMAN,18758.34,6394.71,352837.15
09 Jan 2025,09 Jan 2025,,Raast IBFT to IQRA PARVEEN,12861.63,9535.05,416316.56
21 Jan 2025,21 Jan 2025,108436,INET Inter Bank Fund Transfer Charges,18762.22,4206.8,46113.36
09 Feb 2025,09 Feb 2025,,Mobile App MARYAM BEGUM,12399.65,1762.49,249581.17
22 Dec 2024,22 Dec 2024,093765,Mobile App MARYAM BEGUM,18532.79,16597.05,377940.33
15 Jan 2025,15 Jan 2025,,Raast IBFT to OMAR ZAMAN,4719.76,8890.01,160542.55
11 Jan 2025,11 Jan 2025,,INET Inter Bank Fund Transfer Charges,4667.66,18454.53,140572.72
13 Nov 2024,13 Nov 2024,455088,Mobile App MARYAM BEGUM,7101.59,24998.49,234398.63
16 Jan 2025,16 Jan 2025,070976,INET Inter Bank Fund Transfer Charges,16281.94,8231.8,146963.03
17 Dec 2024,17 Dec 2024,,Mobile App MARYAM BEGUM,17809.31,3306.84,480061.52
17 Dec 2024,17 Dec 2024,075056,Raast IBFT to OMAR ZAMAN,17069.62,17390.14,281104.94
02 Dec 2024,02 Dec 2024,,Raast IBFT to IQRA PARVEEN,14526.4,18041.22,490528.19
04 Jan 2025,04 Jan 2025,722232,INET Inter Bank Fund Transfer Charges,20932.55,4425.1,184632.47
06 Jan 2025,06 Jan 2025,161400,Raast IBFT to OMAR ZAMAN,23357.79,12938.41,311602.01
07 Nov 2024,07 Nov 2024,,INET Inter Bank Fund Transfer Charges,9882.73,8532.26,452359.95
03 Nov 2024,03 Nov 2024,,Mobile App MARYAM BEGUM,14550.79,15402.22,203061.62
06 Dec 2024,06 Dec 2024,,Raast IBFT to IQRA PARVEEN,9858.1,20396.27,273014.83
07 Feb 2025,07 Feb 2025,016411,Raast IBFT to OMAR ZAMAN,10885.7,9887.44,210702.0
06 Feb 2025,06 Feb 2025,174123,Raast IBFT to OMAR ZAMAN,2152.33,5472.17,322460.2
09 Dec 2024,09 Dec 2024,,INET Inter Bank Fund Transfer Charges,24002.05,9652.02,27984.5
01 Nov 2024,01 Nov 2024,,Raast IBFT to IQRA PARVEEN,9582.06,18145.48,59763.16
09 Nov 2024,09 Nov 2024,091670,Raast IBFT to IQRA PARVEEN,14678.32,9992.16,412600.93
26 Dec 2024,26 Dec 2024,776946,Mobile App MARYAM BEGUM,10505.75,22568.44,227244.6
04 Nov 2024,04 Nov 2024,586247,Mobile App MARYAM BEGUM,5924.39,12843.87,299357.88
01 Nov 2024,01 Nov 2024,601906,Mobile App MARYAM BEGUM,21908.86,14998.03,41064.14
19 Dec 2024,19 Dec 2024,,INET Inter Bank Fund Transfer Charges,17817.98,9590.34,127145.47
27 Nov 2024,27 Nov 2024,,Mobile App MARYAM BEGUM,23945.64,8375.59,35523.31
29 Dec 2024,29 Dec 2024,,Mobile App MARYAM BEGUM,18562.77,10902.34,80693.44
17 Jan 2025,17 Jan 2025,,Raast IBFT to IQRA PARVEEN,8496.25,11483.33,10433.59
28 Nov 2024,28 Nov 2024,766315,Raast IBFT to IQRA PARVEEN,2583.91,12371.51,394721.02
14 Jan 2025,14 Jan 2025,,Mobile App MARYAM BEGUM,8012.97,14163.9,216708.17
16 Jan 2025,16 Jan 2025,,Raast IBFT to IQRA PARVEEN,21961.16,23420.8,399994.25
18 Dec 2024,18 Dec 2024,,Mobile App MARYAM BEGUM,5212.0,13748.14,471670.39
14 Dec 2024,14 Dec 2024,481507,Raast IBFT to IQRA PARVEEN,14992.31,10337.79,371021.24
23 Jan 2025,23 Jan 2025,,INET Inter Bank Fund Transfer Charges,21132.08,11897.18,111407.31
09 Jan 2025,09 Jan 2025,948731,Raast IBFT to OMAR ZAMAN,7328.6,14172.34,168030.02
25 Nov 2024,25 Nov 2024,591263,INET Inter Bank Fund Transfer Charges,10405.01,22482.14,301648.04
02 Nov 2024,02 Nov 2024,,Mobile App MARYAM BEGUM,1188.51,9318.14,105890.18
21 Jan 2025,21 Jan 2025,178444,Raast IBFT to IQRA PARVEEN,8308.66,4216.94,392727.28
27 Nov 2024,27 Nov 2024,,INET Inter Bank Fund Transfer Charges,11852.19,15385.79,460438.01
30 Jan 2025,30 Jan 2025,016953,Raast IBFT to OMAR ZAMAN,1804.91,6660.24,455795.83
11 Nov 2024,11 Nov 2024,630489,Raast IBFT to OMAR ZAMAN,5925.58,2370.86,135589.49
19 Jan 2025,19 Jan 2025,,INET Inter Bank Fund Transfer Charges,19347.79,11996.41,11471.93
25 Nov 2024,25 Nov 2024,154697,Raast IBFT to OMAR ZAMAN,1172.04,21098.3,428942.06
29 Nov 2024,29 Nov 2024,694485,Raast IBFT to OMAR ZAMAN,21769.12,14626.51,47620.98
08 Dec 2024,08 Dec 2024,922173,Mobile App MARYAM BEGUM,17055.3,6902.05,144170.6
28 Dec 2024,28 Dec 2024,327605,Raast IBFT to IQRA PARVEEN,11875.1,14721.62,98771.79
04 Feb 2025,04 Feb 2025,,Raast IBFT to OMAR ZAMAN,15494.94,14102.53,453570.33
06 Feb 2025,06 Feb 2025,774045,INET Inter Bank Fund Transfer Charges,22819.22,6352.81,333559.14
23 Jan 2025,23 Jan 2025,953348,INET Inter Bank Fund Transfer Charges,24758.34,14974.24,410160.12
19 Jan 2025,19 Jan 2025,611464,Mobile App MARYAM BEGUM,18117.34,334.94,74278.13
13 Jan 2025,13 Jan 2025,918930,INET Inter Bank Fund Transfer Charges,23272.06,8402.28,62328.03
30 Dec 2024,30 Dec 2024,579982,Raast IBFT to OMAR ZAMAN,14174.18,6161.66,103817.15
15 Nov 2024,15 Nov 2024,,Mobile App MARYAM BEGUM,21428.82,23271.59,109961.86
01 Feb 2025,01 Feb 2025,,Raast IBFT to OMAR ZAMAN,13496.57,4394.86,146820.85
03 Nov 2024,03 Nov 2024,,Raast IBFT to IQRA PARVEEN,6689.33,21583.71,121871.55
27 Jan 2025,27 Jan 2025,604314,Mobile App MARYAM BEGUM,12034.33,2419.06,124874.43
10 Dec 2024,10 Dec 2024,,Raast IBFT to OMAR ZAMAN,18568.46,2971.09,86895.91
01 Nov 2024,01 Nov 2024,701812,Raast IBFT to IQRA PARVEEN,6283.28,3050.49,211853.32
11 Nov 2024,11 Nov 2024,700044,Raast IBFT to OMAR ZAMAN,24781.52,20515.87,419022.88
29 Nov 2024,29 Nov 2024,,Mobile App MARYAM BEGUM,15942.81,19785.89,177236.01
16 Jan 2025,16 Jan 2025,507259,Raast IBFT to IQRA PARVEEN,13604.06,17828.19,247636.37
12 Nov 2024,12 Nov 2024,,INET Inter Bank Fund Transfer Charges,3760.66,19070.04,141300.04
09 Feb 2025,09 Feb 2025,,INET Inter Bank Fund Transfer Charges,2598.37,14808.16,235930.38
25 Nov 2024,25 Nov 2024,,INET Inter Bank Fund Transfer Charges,15926.35,7689.35,152749.78
01 Jan 2025,01 Jan 2025,,Raast IBFT to IQRA PARVEEN,8177.25,1702.93,237471.04
10 Jan 2025,10 Jan 2025,,INET Inter Bank Fund Transfer Charges,3653.42,22132.76,168453.47
04 Nov 2024,04 Nov 2024,,INET Inter Bank Fund Transfer Charges,19325.98,15870.08,189598.37
30 Nov 2024,30 Nov 2024,,Raast IBFT to OMAR ZAMAN,20316.59,3405.31,165914.68
09 Nov 2024,09 Nov 2024,212383,INET Inter Bank Fund Transfer Charges,8844.73,13288.16,73045.27
16 Jan 2025,16 Jan 2025,,Mobile App MARYAM BEGUM,3278.3,5923.17,125187.99
22 Nov 2024,22 Nov 2024,730432,Raast IBFT to IQRA PARVEEN,23398.38,7238.09,57431.17
23 Nov 2024,23 Nov 2024,,Mobile App MARYAM BEGUM,11770.48,14257.09,427406.41
21 Dec 2024,21 Dec 2024,,Raast IBFT to OMAR ZAMAN,1822.7,19103.58,16680.05
11 Jan 2025,11 Jan 2025,764964,Mobile App MARYAM BEGUM,18555.72,7868.09,124839.18
18 Nov 2024,18 Nov 2024,,Raast IBFT to IQRA PARVEEN,18622.57,16316.7,342992.7
04 Jan 2025,04 Jan 2025,,Raast IBFT to IQRA PARVEEN,11378.17,496.07,468206.39
30 Nov 2024,30 Nov 2024,,Raast IBFT to OMAR ZAMAN,1692.72,6188.62,422456.51
01 Jan 2025,01 Jan 2025,775396,INET Inter Bank Fund Transfer Charges,15075.16,13751.41,51673.97
12 Nov 2024,12 Nov 2024,,Raast IBFT to IQRA PARVEEN,21695.25,2355.04,387526.1
29 Nov 2024,29 Nov 2024,860338,INET Inter Bank Fund Transfer Charges,17104.67,4360.51,72811.17
03 Jan 2025,03 Jan 2025,810625,Raast IBFT to IQRA PARVEEN,16595.0,295.58,448344.15
19 Jan 2025,19 Jan 2025,,Mobile App MARYAM BEGUM,13210.97,18482.86,103643.34
30 Nov 2024,30 Nov 2024,518040,INET Inter Bank Fund Transfer Charges,7796.96,24128.65,55910.49
07 Dec 2024,07 Dec 2024,791813,Raast IBFT to IQRA PARVEEN,1404.72,16170.67,487436.29
10 Jan 2025,10 Jan 2025,519802,INET Inter Bank Fund Transfer Charges,23124.34,11324.54,124897.87
03 Jan 2025,03 Jan 2025,,Mobile App MARYAM BEGUM,18797.48,20040.13,207827.76
16 Dec 2024,16 Dec 2024,156425,INET Inter Bank Fund Transfer Charges,11056.3,15825.39,447615.26
27 Jan 2025,27 Jan 2025,134019,INET Inter Bank Fund Transfer Charges,22677.12,23624.17,358650.99
18 Nov 2024,18 Nov 2024,413021,INET Inter Bank Fund Transfer Charges,16828.93,24051.09,19515.07
29 Dec 2024,29 Dec 2024,178540,INET Inter Bank Fund Transfer Charges,12981.47,10616.01,464831.46
28 Dec 2024,28 Dec 2024,544784,INET Inter Bank Fund Transfer Charges,10975.2,3857.28,490630.49
09 Dec 2024,09 Dec 2024,944059,INET Inter Bank Fund Transfer Charges,9403.1,19058.34,367189.73
18 Jan 2025,18 Jan 2025,,Raast IBFT to IQRA PARVEEN,13581.52,3826.82,235717.49
11 Jan 2025,11 Jan 2025,471332,INET Inter Bank Fund Transfer Charges,21849.56,17650.98,169089.19
13 Dec 2024,13 Dec 2024,,Mobile App MARYAM BEGUM,2763.94,9484.02,499442.1
09 Feb 2025,09 Feb 2025,,Mobile App MARYAM BEGUM,1304.71,18245.01,35641.18
04 Dec 2024,04 Dec 2024,,Raast IBFT to IQRA PARVEEN,18032.91,16846.03,438909.16
10 Dec 2024,10 Dec 2024,189193,Raast IBFT to OMAR ZAMAN,20512.83,6982.44,81733.12
03 Feb 2025,03 Feb 2025,576338,INET Inter Bank Fund Transfer Charges,11954.09,808.88,229574.99
01 Nov 2024,01 Nov 2024,,Raast IBFT to IQRA PARVEEN,1170.46,4466.77,365317.65
15 Dec 2024,15 Dec 2024,,Raast IBFT to IQRA PARVEEN,2220.54,108.78,242158.4
11 Dec 2024,11 Dec 2024,,INET Inter Bank Fund Transfer Charges,19516.66,18680.86,121871.93
05 Jan 2025,05 Jan 2025,,Mobile App MARYAM BEGUM,9840.12,7693.31,257124.81
05 Feb 2025,05 Feb 2025,,Mobile App MARYAM BEGUM,9252.61,4966.01,157033.22
12 Dec 2024,12 Dec 2024,172936,INET Inter Bank Fund Transfer Charges,9620.88,7521.87,309019.75
02 Jan 2025,02 Jan 2025,097338,Raast IBFT to IQRA PARVEEN,8205.08,23813.85,132677.57
28 Jan 2025,28 Jan 2025,,Raast IBFT to OMAR ZAMAN,11277.97,7689.7,226656.77
24 Dec 2024,24 Dec 2024,033272,Raast IBFT to IQRA PARVEEN,12098.35,12740.98,458454.46
07 Jan 2025,07 Jan 2025,464894,Raast IBFT to IQRA PARVEEN,6863.85,7394.93,330796.33
31 Jan 2025,31 Jan 2025,817934,Raast IBFT to IQRA PARVEEN,4846.02,17406.1,426391.58
24 Jan 2025,24 Jan 2025,020865,INET Inter Bank Fund Transfer Charges,20398.12,18129.22,260245.49
05 Nov 2024,05 Nov 2024,105871,Mobile App MARYAM BEGUM,3595.95,22682.82,388636.12
25 Dec 2024,25 Dec 2024,618358,Raast IBFT to IQRA PARVEEN,2055.45,12744.83,374276.34
22 Jan 2025,22 Jan 2025,904569,Raast IBFT to IQRA PARVEEN,12606.74,3327.2,463259.78
07 Dec 2024,07 Dec 2024,890673,INET Inter Bank Fund Transfer Charges,1263.98,5584.8,391600.2
27 Jan 2025,27 Jan 2025,983483,Raast IBFT to IQRA PARVEEN,6173.74,3139.68,481327.41
08 Jan 2025,08 Jan 2025,,INET Inter Bank Fund Transfer Charges,3604.61,18786.52,155708.28
11 Dec 2024,11 Dec 2024,668801,Mobile App MARYAM BEGUM,9769.45,19175.53,158699.36
25 Nov 2024,25 Nov 2024,971641,Raast IBFT to IQRA PARVEEN,14584.03,7537.15,397486.38
06 Dec 2024,06 Dec 2024,,Raast IBFT to OMAR ZAMAN,13678.81,19975.11,488334.65
03 Dec 2024,03 Dec 2024,,Raast IBFT to OMAR ZAMAN,16640.89,13093.14,262833.88
22 Nov 2024,22 Nov 2024,002648,Raast IBFT to OMAR ZAMAN,18422.98,15474.39,83437.73
30 Nov 2024,30 Nov 2024,,Raast IBFT to OMAR ZAMAN,2244.98,10898.47,113257.02
31 Jan 2025,31 Jan 2025,294218,Raast IBFT to OMAR ZAMAN,1215.85,337.74,138323.68
07 Jan 2025,07 Jan 2025,667928,Mobile App MARYAM BEGUM,8331.15,12635.19,252699.19
01 Nov 2024,01 Nov 2024,,Raast IBFT to OMAR ZAMAN,17222.33,3336.15,137405.48
27 Dec 2024,27 Dec 2024,178060,Raast IBFT to OMAR ZAMAN,18490.86,23778.38,450200.31
04 Nov 2024,04 Nov 2024,,INET Inter Bank Fund Transfer Charges,10030.61,22353.26,55317.66
22 Nov 2024,22 Nov 2024,,INET Inter Bank Fund Transfer Charges,14014.67,10630.27,345540.53
16 Dec 2024,16 Dec 2024,347287,Raast IBFT to OMAR ZAMAN,2882.64,2232.73,150239.18
03 Dec 2024,03 Dec 2024,,INET Inter Bank Fund Transfer Charges,21005.09,19294.71,222763.8
01 Dec 2024,01 Dec 2024,447399,INET Inter Bank Fund Transfer Charges,6803.07,9239.75,200322.1
